Chemin,Nom,Type,Date,URL,Dernière mise à jour,Propriétaire,Taille
  Partitions 2021 2022/Ensemble Cuivres/TROMPETTE ET TROMBONE/BACH Cantata BWV 156 Arioso/[Free-scores.com]_bach-johann-sebastian-arioso-from-cantata-bwv156-135740.pdf,[Free-scores.com]_bach-johann-sebastian-arioso-from-cantata-bwv156-135740.pdf,application/pdf,25/04/2022 10:44:20,https://drive.google.com/file/d/181wxLVtkUVzlE830sF7iHnzoBvuwDJ3e/view?usp=drivesdk,21/08/2021 04:42:19,PetitesMainsSymph,335179
Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES,5 TROMBONES, ,24/04/2022 23:07:04,https://drive.google.com/drive/folders/1PRE30M7LgkLI6zUjzqWELIzrFt_gU_3Y,24/04/2022 23:07:04,PetitesMainsSymph,0
Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Joplin-Davies New Rag,Joplin-Davies New Rag, ,24/04/2022 23:08:31,https://drive.google.com/drive/folders/1xz9Y-AdfOLPzOHYzAKfFiEja_juXXDro,24/04/2022 23:08:31,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Joplin-Davies New Rag/Joplin-Davies New Rag 1 trb.pdf,Joplin-Davies New Rag 1 trb.pdf,application/pdf,25/04/2022 10:44:49,https://drive.google.com/file/d/1DDt8ts7fFnGAw2BQtyFaHmkRVMl2dTe1/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,73025
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Joplin-Davies New Rag/Joplin-Davies New Rag 3 trb.pdf,Joplin-Davies New Rag 3 trb.pdf,application/pdf,25/04/2022 10:44:57,https://drive.google.com/file/d/1OSH57aGwMA9TW86lbC8W4GQoPt55UPJb/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,71504
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Joplin-Davies New Rag/Joplin-Davies New Rag 2 trb.pdf,Joplin-Davies New Rag 2 trb.pdf,application/pdf,25/04/2022 10:44:52,https://drive.google.com/file/d/1VhNqEeEsiKmPYAxk81tPBJ8YxxrT4DXh/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,76885
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Joplin-Davies New Rag/Joplin-Davies New Rag.pdf,Joplin-Davies New Rag.pdf,application/pdf,25/04/2022 10:45:08,https://drive.google.com/file/d/1Ynk8fVDg7ya9D1QqiQp2LhFB0xdBkKh4/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,265327
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Joplin-Davies New Rag/Joplin-Davies New Rag 4 trb.pdf,Joplin-Davies New Rag 4 trb.pdf,application/pdf,25/04/2022 10:44:54,https://drive.google.com/file/d/1hiYSalkUmkIJIv4GkpVzOLGW16RQND1s/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,66079
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Joplin-Davies New Rag/Joplin-Davies New Rag 5 trb.pdf,Joplin-Davies New Rag 5 trb.pdf,application/pdf,25/04/2022 10:44:48,https://drive.google.com/file/d/1m96vwgd-m5I2LvwE9iD9yuCozFuKzGR8/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,67324
Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Howard Fly me to the moon,Howard Fly me to the moon, ,24/04/2022 23:08:28,https://drive.google.com/drive/folders/1NPdv7IMDEq3SuoL5GiAJ2I0-sw6DP9gm,24/04/2022 23:08:28,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Howard Fly me to the moon/Howard Fly me to the moon partitur.pdf,Howard Fly me to the moon partitur.pdf,application/pdf,25/04/2022 10:44:39,https://drive.google.com/file/d/1Rql_5FLlkxnOwV_JbT07B-C-t6bH-FxS/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,464581
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Howard Fly me to the moon/Howard Fly me to the moon 1 trb.pdf,Howard Fly me to the moon 1 trb.pdf,application/pdf,25/04/2022 10:44:23,https://drive.google.com/file/d/1Zj6JDfUUEFOeQbtywUho7WHXmWUeb4B9/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,144477
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Howard Fly me to the moon/Howard Fly me to the moon trb. 4.pdf,Howard Fly me to the moon trb. 4.pdf,application/pdf,25/04/2022 10:44:46,https://drive.google.com/file/d/1c8Srv715P-6z0WVcKs0KBzmHIh1kHVtC/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,95715
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Howard Fly me to the moon/Howard Fly me to the moon 2 trb.pdf,Howard Fly me to the moon 2 trb.pdf,application/pdf,25/04/2022 10:44:26,https://drive.google.com/file/d/1i_4n11caBNjJAcYVctvLpUIs-avYa9ul/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,103442
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Howard Fly me to the moon/Howard Fly me to the moon trb. 3.pdf,Howard Fly me to the moon trb. 3.pdf,application/pdf,25/04/2022 10:44:40,https://drive.google.com/file/d/1uoaKlzetVn3an-fHdXeV98xIUpno64nM/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,99499
  Partitions 2021 2022/Ensemble Cuivres/5 TROMBONES/Howard Fly me to the moon/Howard Fly me to the moon trb. 5.pdf,Howard Fly me to the moon trb. 5.pdf,application/pdf,25/04/2022 10:44:43,https://drive.google.com/file/d/1wT86qpqoK4h8it49_pheB8euwq50wPba/view?usp=drivesdk,21/08/2021 02:54:28,PetitesMainsSymph,90027
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES (formation spé),QUINTETTE DE CUIVRES (formation spé), ,24/04/2022 23:07:04,https://drive.google.com/drive/folders/1qVNou-0JNxbZE-GUXRzwYIGHWayetJB8,24/04/2022 23:07:04,PetitesMainsSymph,0
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES (formation spé)/2 trp 2 trb 1 cor,2 trp 2 trb 1 cor, ,24/04/2022 23:08:31,https://drive.google.com/drive/folders/13ev6Mov9QCOu62BwTJXiervHVswj_QiM,24/04/2022 23:08:31,PetitesMainsSymph,0
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES (formation spé)/2 trp 2 trb 1 cor/SCHEIDT Galliard Battaglia,SCHEIDT Galliard Battaglia, ,24/04/2022 23:09:03,https://drive.google.com/drive/folders/1aeqb0G_VbB-5-0lHVU7Ib_4mjGbbUYrQ,24/04/2022 23:09:03,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES (formation spé)/2 trp 2 trb 1 cor/SCHEIDT Galliard Battaglia/[Free-scores.com]_scheidt-samuel-galliard-battaglia-1018.pdf,[Free-scores.com]_scheidt-samuel-galliard-battaglia-1018.pdf,application/pdf,25/04/2022 11:40:23,https://drive.google.com/file/d/1J7oXyzMVaQnPJLtalX9E9VSQJJF55np4/view?usp=drivesdk,21/08/2021 03:31:01,PetitesMainsSymph,260647
Partitions 2021 2022/Ensemble Cuivres/Trombone Duets,Trombone Duets, ,24/04/2022 23:07:02,https://drive.google.com/drive/folders/17zSeYrXwbBitn4ZcsuoqdOqWCCEW9Pku,24/04/2022 23:07:02,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/060913 Bach to stemmige inventioner.pdf,060913 Bach to stemmige inventioner.pdf,application/pdf,24/04/2022 23:09:20,https://drive.google.com/file/d/14R-snEBgVvV79pWfr_G05IwRjcvmfLCn/view?usp=drivesdk,21/08/2021 02:54:30,PetitesMainsSymph,8642851
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Högberg-John & Clint.pdf,Högberg-John & Clint.pdf,application/pdf,24/04/2022 23:12:31,https://drive.google.com/file/d/15QHX3qNrn9phL_Xs-fXfsSlk-USVAPV9/view?usp=drivesdk,21/08/2021 02:54:30,PetitesMainsSymph,215542
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Blazevich Concert Duets - 2 basuner.pdf,Blazevich Concert Duets - 2 basuner.pdf,application/pdf,24/04/2022 23:12:09,https://drive.google.com/file/d/1jHHxBIFW1xtNfziDIW9uCJBR2pZU-rq3/view?usp=drivesdk,21/08/2021 02:54:30,PetitesMainsSymph,6667422
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Trombone 35 Original Duets from Charles Colin.pdf,Trombone 35 Original Duets from Charles Colin.pdf,application/pdf,24/04/2022 23:13:17,https://drive.google.com/file/d/1xlxjqYTqdiNeCTTIhAuIwPi5ONfkWcea/view?usp=drivesdk,21/08/2021 02:54:30,PetitesMainsSymph,2542931
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Time_Capsule_Buss (2).pdf,Time_Capsule_Buss (2).pdf,application/pdf,24/04/2022 23:13:10,https://drive.google.com/file/d/19fpJQ2Q7QcCtQHOv52M_bEbTbMFo37yo/view?usp=drivesdk,21/08/2021 02:54:29,PetitesMainsSymph,269771
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Time_Capsule_Buss.pdf,Time_Capsule_Buss.pdf,application/pdf,24/04/2022 23:13:21,https://drive.google.com/file/d/1FJ83Y93X6AVbxlPNlIiBPrTr4yd1xH0m/view?usp=drivesdk,21/08/2021 02:54:29,PetitesMainsSymph,474010
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/David Uber 10 Concert Duets.pdf,David Uber 10 Concert Duets.pdf,application/pdf,24/04/2022 23:12:24,https://drive.google.com/file/d/1SdeMm0Tgs83Vm_2hC--uulBf60D-XhHP/view?usp=drivesdk,21/08/2021 02:54:29,PetitesMainsSymph,914485
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Conversation_Small.pdf,Conversation_Small.pdf,application/pdf,24/04/2022 23:11:58,https://drive.google.com/file/d/1m11wgJaR3IYekbJ8GFvR2Dw1J-3wFuR7/view?usp=drivesdk,21/08/2021 02:54:29,PetitesMainsSymph,600819
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Richard Edwards Seven Deadly Duets.pdf,Richard Edwards Seven Deadly Duets.pdf,application/pdf,24/04/2022 23:13:00,https://drive.google.com/file/d/1mmDSFOg5mIXkKxqPoDedWsB0opYHdFOD/view?usp=drivesdk,21/08/2021 02:54:29,PetitesMainsSymph,862066
Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Schnyder - Duo Concertante,Schnyder - Duo Concertante, ,24/04/2022 23:07:46,https://drive.google.com/drive/folders/16Zc7ry3XFO5g08U7rNNhZn81UpPIKZ8z,24/04/2022 23:07:46,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Schnyder - Duo Concertante/Schnyder - Duo Concertante. Bass trb.pdf,Schnyder - Duo Concertante. Bass trb.pdf,application/pdf,25/04/2022 09:05:40,https://drive.google.com/file/d/13rYZ5JXiXpCTQP6bafGGCTj8nOPS0KF6/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,426868
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Schnyder - Duo Concertante/Schnyder - Duo Concertante. Partitur.pdf,Schnyder - Duo Concertante. Partitur.pdf,application/pdf,25/04/2022 09:06:06,https://drive.google.com/file/d/19vvcqI9FtqQ4Dzo9Hbrmx8wJg3oHJu-Y/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,644110
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Schnyder - Duo Concertante/Daniel Schnyder - Duo Concertante For Basstrombone and Tenor.pdf,Daniel Schnyder - Duo Concertante For Basstrombone and Tenor.pdf,application/pdf,25/04/2022 09:05:27,https://drive.google.com/file/d/1NmOoS8lbqRcvIn9Exn2vfebyJ-bld66j/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,642330
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Schnyder - Duo Concertante/Duo_Concertante_from_Finale_Schnyder.pdf,Duo_Concertante_from_Finale_Schnyder.pdf,application/pdf,25/04/2022 09:07:33,https://drive.google.com/file/d/1lOQI4JguRZUcZS_96axzeIdTECu5C4Mh/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,642330
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Schnyder - Duo Concertante/Schnyder - Duo Concertante. Tenor trb.pdf,Schnyder - Duo Concertante. Tenor trb.pdf,application/pdf,25/04/2022 09:06:22,https://drive.google.com/file/d/1nC1dN8zB_n_PnQhp3cRBg-6c3GZKs3cQ/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,376762
Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass,Pederson - Tenor and Bass, ,24/04/2022 23:07:46,https://drive.google.com/drive/folders/18HViESp8kbhQe35TjGgvfAGrqZQoivjh,24/04/2022 23:07:46,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Its_The_Sausage.pdf,Its_The_Sausage.pdf,application/pdf,25/04/2022 09:08:25,https://drive.google.com/file/d/1-BX3cU_Vl6BOPtzQGJjWHJslXkyGvUYe/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,80616
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Head_Spread.pdf,Head_Spread.pdf,application/pdf,25/04/2022 00:51:45,https://drive.google.com/file/d/11vp40weFk2oQWYnUDeQJimnPg-SOACwT/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,85740
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Head_Spread.pdf,Head_Spread.pdf,application/pdf,25/04/2022 09:08:32,https://drive.google.com/file/d/1Ad1Tep3UptnWqw50cH0S275Tf7bK24qj/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,85740
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Jingle_Bells.pdf,Jingle_Bells.pdf,application/pdf,25/04/2022 00:51:47,https://drive.google.com/file/d/1Ah7s1Ykh3uWinyJNrfTnXoKfnxjgEner/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,85597
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Its_The_Sausage.pdf,Its_The_Sausage.pdf,application/pdf,25/04/2022 00:51:46,https://drive.google.com/file/d/1mb4Cs1zk4KaKWeQoozX7mzVA2wRqLFCN/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,80616
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Jingle_Bells.pdf,Jingle_Bells.pdf,application/pdf,25/04/2022 09:08:16,https://drive.google.com/file/d/1yEli4f01CkSGCBEoGWNmoTAJwnqt8giS/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,85597
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/A_Hog_In_The_Fog.pdf,A_Hog_In_The_Fog.pdf,application/pdf,25/04/2022 00:51:25,https://drive.google.com/file/d/1-3S0KoFoq4NiAOOMQ5UW4E8aSGd_gEKw/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,94508
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Bridgett.pdf,Bridgett.pdf,application/pdf,25/04/2022 00:51:43,https://drive.google.com/file/d/14sjQF-VkXfFiyqntRbbc9OVOidw10gEq/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,87545
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/The_Peanut_Butterfly.pdf,The_Peanut_Butterfly.pdf,application/pdf,25/04/2022 09:07:39,https://drive.google.com/file/d/16bPKSaRzkaMbB1c3_RnrTCVSyHyZcet2/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,76656
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Pumpkin_Eggs.pdf,Pumpkin_Eggs.pdf,application/pdf,25/04/2022 09:08:04,https://drive.google.com/file/d/1H-clMLxXVnAbpc7Tigg4beAg9XOulqnJ/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,96004
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Sugar_And_Soap.pdf,Sugar_And_Soap.pdf,application/pdf,25/04/2022 09:07:56,https://drive.google.com/file/d/1MFeAaOlgsoMMIAea06sqjJM6b85F6Xz-/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,92807
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/The_Spider_Rider.pdf,The_Spider_Rider.pdf,application/pdf,25/04/2022 09:07:49,https://drive.google.com/file/d/1Nmz_Su1YuCyRoqKTOdays3JIQJ1QK6Vh/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,83441
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Pumpkin_Eggs.pdf,Pumpkin_Eggs.pdf,application/pdf,25/04/2022 00:51:48,https://drive.google.com/file/d/1Ot1RPHeBfQes6dLxX9n2N7cXf26Jv66s/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,96004
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/A_Pleasant_Present.pdf,A_Pleasant_Present.pdf,application/pdf,25/04/2022 00:51:31,https://drive.google.com/file/d/1Xppl9U5dcFOVTQC6yFQGm-eV27Rylukk/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,86321
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Water_Sparks.pdf,Water_Sparks.pdf,application/pdf,25/04/2022 09:07:44,https://drive.google.com/file/d/1iTSx2ia4PGWEGlBa2d0_CKo6NZvESlNi/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,98036
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Pederson - Tenor and Bass/Bridgett.pdf,Bridgett.pdf,application/pdf,25/04/2022 09:08:34,https://drive.google.com/file/d/1lGhevelUIN99ougar5PkQOplEdXwOT21/view?usp=drivesdk,21/08/2021 02:54:31,PetitesMainsSymph,87545
Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Rubank selected duets vol. 1,Rubank selected duets vol. 1, ,24/04/2022 23:07:46,https://drive.google.com/drive/folders/1MC41jKAEK3kLEyKABESZ-Lk3ZPmlEdD_,24/04/2022 23:07:46,PetitesMainsSymph,0
"  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Rubank selected duets vol. 1/18 duetter. Müller, Pietzsch, Haag, Korda, Höhne m.fl..pdf","18 duetter. Müller, Pietzsch, Haag, Korda, Höhne m.fl..pdf",application/pdf,25/04/2022 09:08:55,https://drive.google.com/file/d/1_elPqsBwf8yTLvn2Fe-BFdKTmOxoiTlV/view?usp=drivesdk,21/08/2021 02:54:30,PetitesMainsSymph,496863
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Rubank selected duets vol. 1/Henning - 11 duets.pdf,Henning - 11 duets.pdf,application/pdf,25/04/2022 09:05:02,https://drive.google.com/file/d/1jahwQAtDUtDIMS3V_TotyjnK5yv_8yJn/view?usp=drivesdk,21/08/2021 02:54:30,PetitesMainsSymph,652913
Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets,Mozart Duets, ,24/04/2022 23:07:46,https://drive.google.com/drive/folders/1QVsblepCFIKjiqIbChFR2mqFd6CfKJuo,24/04/2022 23:07:46,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart4Trombone.pdf,Mozart4Trombone.pdf,application/pdf,25/04/2022 00:51:14,https://drive.google.com/file/d/15UtTBN7zCGCbi_FviXDiPBxAouIWJ8yC/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,107407
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart5Trombone.pdf,Mozart5Trombone.pdf,application/pdf,25/04/2022 00:51:19,https://drive.google.com/file/d/1CF8p6UEF5eHFmHUtRVm7i9IC3m5azSrJ/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,122461
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart7Trombone.pdf,Mozart7Trombone.pdf,application/pdf,25/04/2022 00:51:22,https://drive.google.com/file/d/1FAjMgVQpfPv2HjWrcJzuFI0ryZbzBR9O/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,114254
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/ContradanceTrombone.pdf,ContradanceTrombone.pdf,application/pdf,25/04/2022 00:50:10,https://drive.google.com/file/d/1GK_yOFfd7_O6-jv3ildr-Gy1eW_b5J6u/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,66307
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart10Trombone.pdf,Mozart10Trombone.pdf,application/pdf,25/04/2022 00:50:58,https://drive.google.com/file/d/1JHncXQ-qC8HOzLQufrQa6Y8kBkjaUTIk/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,82429
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart2Trombone.pdf,Mozart2Trombone.pdf,application/pdf,25/04/2022 00:51:10,https://drive.google.com/file/d/1LGMf9jPtyMAeKm-NX-bmnxVVdwj6RDNm/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,83973
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart11Trombone.pdf,Mozart11Trombone.pdf,application/pdf,25/04/2022 00:51:07,https://drive.google.com/file/d/1R0wmFlZK37VCMtjD2oTWe_T3mXsfMaC6/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,95184
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/MinuetTrombone.pdf,MinuetTrombone.pdf,application/pdf,25/04/2022 00:50:50,https://drive.google.com/file/d/1SZg_H5kXVx5T13Z1KV0ZPRXCuQgcKlES/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,74961
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/AndantinoTrombone.pdf,AndantinoTrombone.pdf,application/pdf,25/04/2022 00:50:07,https://drive.google.com/file/d/1UxozP27aAJnv5lcNW5KXPXauiGhaHeyE/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,118205
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/CountrydanceTrombone.pdf,CountrydanceTrombone.pdf,application/pdf,25/04/2022 00:50:44,https://drive.google.com/file/d/1VYAB-Qh7OKWMMjg5TSpilG2xhl8u0Yxw/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,76081
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart3Trombone.pdf,Mozart3Trombone.pdf,application/pdf,25/04/2022 00:51:11,https://drive.google.com/file/d/1VaWxF9bb3Ic2dk3vEvFz8j6jbZ6nDVmZ/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,98205
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart9Trombone.pdf,Mozart9Trombone.pdf,application/pdf,25/04/2022 00:51:29,https://drive.google.com/file/d/1YA744jwZS2_mvukaFlfiLC9svn_MdF6-/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,121882
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart8Trombone.pdf,Mozart8Trombone.pdf,application/pdf,25/04/2022 00:51:40,https://drive.google.com/file/d/1ZkwBl9oja6J550FIEKasa8xC44bdlnYQ/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,140202
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart12Trombone.pdf,Mozart12Trombone.pdf,application/pdf,25/04/2022 00:51:04,https://drive.google.com/file/d/1dKP9H1LEbAs5DBgTo7IqNQhJ7wA7Q73U/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,99015
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/LittleMinuetTrombone.pdf,LittleMinuetTrombone.pdf,application/pdf,25/04/2022 00:50:57,https://drive.google.com/file/d/1fi_OK4DiHUuT1KnHSkZ2fLG--ZqNkNFc/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,88621
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart1Trombone.pdf,Mozart1Trombone.pdf,application/pdf,25/04/2022 00:51:01,https://drive.google.com/file/d/1gu2jf-t57Lvmg3gZxtajVY0VLBLLbxUu/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,83091
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/Mozart6Trombone.pdf,Mozart6Trombone.pdf,application/pdf,25/04/2022 00:51:36,https://drive.google.com/file/d/1sCm052RCKUTk2I2u8KDhNmr29mdyLYJF/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,175108
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/DanceDuetTrombone.pdf,DanceDuetTrombone.pdf,application/pdf,25/04/2022 00:50:46,https://drive.google.com/file/d/1wtABqqVsrupwj_-qOueBxdvSNAMJcS2y/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,77305
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/GigaTrombone.pdf,GigaTrombone.pdf,application/pdf,25/04/2022 00:50:48,https://drive.google.com/file/d/1yvSrxPo4eIFNRzCeGompYfrEZ28zKi1Z/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,89801
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Mozart Duets/HausMusikTrombone.pdf,HausMusikTrombone.pdf,application/pdf,25/04/2022 00:50:53,https://drive.google.com/file/d/1zfbbR4G5MGTE0nEqRkNJspgVR2MuD9G4/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,107967
Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Hip-Bone Music,Hip-Bone Music, ,24/04/2022 23:07:46,https://drive.google.com/drive/folders/1hdxgM6HSy3VlgBM6-hiZQ52fMwdaa1qp,24/04/2022 23:07:46,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Duets/Hip-Bone Music/Slide_And_The_Family_Bone_Davis.pdf,Slide_And_The_Family_Bone_Davis.pdf,application/pdf,25/04/2022 00:50:40,https://drive.google.com/file/d/1RRhSNFkSKisH8TZHBuWzrkc1NdXGqLSh/view?usp=drivesdk,21/08/2021 02:54:30,PetitesMainsSymph,573264
